Dim1,Dim2
1.791752702488894,2.1122701017028978
0.1709995585558013,2.4558405444343268
-0.793916288900486,-0.7664898018837207
2.940187348658833,-1.6690915468255454
2.750988417808702,-0.3279264302487583
0.02310435141309541,-1.017295749696127
0.7453961981249825,-0.4256894953113052
0.3458607786590598,1.1837911815598032
2.5940046671737105,-2.3641607876861666
2.08885937914385,0.025984041062010858
3.2093634362634265,0.047226450849757094
1.1408617406843928,1.0409544014784358
-1.308888044998242,-1.772497854864104
-0.1894872927086955,-1.0600773615998396
2.1029708584949933,0.9742603609963224
0.05987589418213111,-0.26961362295813934
-0.17590605552248662,1.7074793243695061
-2.4193032894668334,-1.3207639183404742
-1.045486284856521,-1.8304239459722147
1.832115282970997,1.2559587320672176
0.2772356478720212,0.07571560177353007
2.3605545815082944,-0.009984026905962477
0.8099326491171666,-1.556858311972671
-3.2667599345296314,-0.17804999889113368
1.4041715612318844,-0.8456225934822577
0.7131723395903008,0.03799189730181968
-1.478989295573756,-0.8821510760409914
0.169625455821206,-1.092729806568777
1.7662355306235287,1.3375382417366333
0.9756676268694344,3.6721118683584115
1.5679478230057815,-1.6198047724343174
-1.2559845482833645,-1.2770857392615362
-1.0733187040196543,1.2322399416293597
-3.782552052849943,-0.3705363090287343
-1.5118063132922188,-1.3238191805749784
0.5351337536133558,1.5397697251096545
2.330994799314734,2.7026074963307742
-0.849610548157616,2.5351793534078553
-0.4038784303801993,0.497242352179616
-1.4579805600139444,-1.6032205734656033
2.798429649080017,-2.9219559378823696
-0.7040432428450449,3.0533526689099846
-1.8084671231371834,-0.9544339951314952
2.4105242655431707,-1.4630739410195863
-1.0771805760208721,-0.8956640689086002
-0.45614680361430054,1.557053390524756
-2.3306138791691793,-1.393701892970036
-1.0039645103318344,0.5007277052720241
0.9612332818903827,0.9011132368004369
1.7163970242968543,-0.8180726510328167
-1.3049708057865312,-1.8156199020032129
0.9038319456435169,0.6574589648244035
-0.5017375562599222,3.259340718806682
1.6496094614219878,0.40365993784477766
-2.584190033351082,-1.3771422085361116
