1,826405875	-0,261681959	0,782350519	1,828960703	0,748786626
1,045439535	0,891359668	1,40538985	1,027332803	1,106386373
-0,324593203	0,196617206	0,221450689	-0,479274791	-0,717924327
1,357475022	-1,972573457	-2,012981973	0,515343864	-0,578296921
1,314245909	-1,479680755	-1,583116222	0,883316422	0,016433499
-0,135826071	-0,399468316	-0,511801847	-0,450957747	-0,584556772
0,361161236	-0,599352021	-0,478463146	0,168951979	-0,402612158
0,831189881	0,087763254	1,025943504	0,820240355	-0,12936598
0,928033032	-2,144735113	-2,216965204	-0,01985513	-0,698967924
0,908533152	-0,932036459	-1,229434404	1,069069025	-0,039165226
1,667286706	-1,716630134	-1,266383021	1,489583798	0,037503288
0,792607194	-0,216544147	-0,090977512	1,018746408	0,306679038
-0,790634705	0,095203773	-0,174148664	-1,378156339	-0,857666216
-0,242780926	-0,301326219	-0,494478387	-0,666196935	-0,567149859
1,180027786	-0,655044667	-0,704459848	1,456344943	0,539812592
0,059116467	-0,031751056	-0,28034825	-0,115769801	-0,38458195
-0,011051077	0,555790574	0,772095489	0,69637123	0,864950718
-1,176784373	0,828443744	0,731766174	-1,679052601	-0,852922339
-0,735305216	-0,140319325	-0,396078311	-1,419688998	-0,793259554
1,072982508	-0,447465485	-0,531157872	1,31495907	1,030333795
0,10890682	-0,28168369	-0,241321308	-0,162609564	-0,020836876
1,439346372	-1,075618465	-1,184810931	0,76181376	0,025385714
0,335109719	-0,917840049	-0,955293739	-0,243378782	-0,742800417
-1,918140241	1,685064389	1,396012393	-1,506377813	-0,555437695
0,69228437	-0,981593108	-1,055570109	0,151617375	-0,434718204
0,301649649	-0,380685044	-0,435945583	0,339409938	-0,18303587
-0,682771778	0,377584283	0,423167097	-1,203564626	-0,646957185
0,024602545	-0,474884416	-0,430555524	-0,2311559	-0,696438475
1,286376994	-0,344269835	-0,315237199	1,239252389	0,886291818
1,414380764	0,932513067	1,492474602	2,274969332	5,351864677
0,658375007	-1,433231488	-1,450345451	-0,337352227	-0,544822397
-0,771861999	0,092758403	0,213025374	-0,985070618	-0,798526454
-0,242780926	1,001415006	1,027044854	-0,171695331	0,249954891
-2,670220347	1,748777791	1,243826237	-1,935562206	-0,459993373
-1,233526696	0,273097629	-0,138818956	-1,268204738	-0,680387053
0,555372149	0,100821791	0,586924375	0,941680925	0,597181987
1,747655172	0,020436628	-0,008526714	2,468191384	3,563185715
-0,12569602	1,36391496	1,502553487	0,772287789	1,67878301
-0,361681168	0,270385144	0,169880945	-0,07989094	0,049778967
-1,123042577	0,06138738	-0,055015492	-1,306094707	-0,796285064
1,154986786	-2,208514919	-2,622357298	-0,267580651	-0,824002058
0,006923007	1,48777491	1,7365871	1,232817968	2,584348566
-0,999900389	0,584372428	0,521470629	-1,15885392	-0,733858864
0,966049482	-1,752776653	-1,836547457	0,225710107	-0,446884346
-0,889969985	0,22617415	0,011167464	-0,654593274	-0,663259042
-0,086106408	0,843966196	0,815500001	0,619938734	0,386602618
-1,578036234	0,713897921	0,287096185	-1,67839255	-0,758584721
-0,616606307	0,622492468	0,483187514	-0,371322576	-0,04005675
0,658375007	-0,140902072	-0,214934094	0,719552452	0,364184062
0,977209179	-1,141329894	-0,951601902	0,4500215	-0,515621802
-1,149558882	-0,010978089	-0,430302673	-1,409694397	-0,780089069
1,062732105	-0,182595604	0,306680788	0,806742113	-0,256421369
0,260098384	1,549139266	1,712756818	1,352068237	3,464080191
1,135838139	-0,7678726	-0,475194871	0,691025445	0,081185248
-1,325084767	0,831770988	0,743072398	-1,867322283	-0,829002474
-1,757856521	0,983807898	0,868849797	-1,173263585	-0,492141358
-1,808433267	1,888765235	1,735605774	-0,575915069	0,104124213
1,031413004	-0,112567028	0,191247802	0,875039492	0,228093453
1,246185644	-0,979002236	-0,974930299	0,383929392	-0,357430522
-1,071992722	0,896684544	0,584806669	-0,949658724	-0,381479758
0,361161236	-0,644407698	-1,096684211	-0,294610899	-0,197331709
-1,663872692	1,657382939	1,293032969	-1,086727199	-0,113457607
-1,357546646	0,411269173	0,129129815	-1,653180872	-0,842518473
-0,976953959	0,690459111	0,79020909	-0,657853714	-0,750147129
-1,42579105	1,463739689	1,380599985	-1,158974538	-0,488527665
-1,620027492	1,381495856	1,183899027	-1,171128252	-0,514246837
0,125007891	-0,047495953	0,335174575	0,29305829	-0,157457194
0,373958669	-1,321902682	-1,49903475	-0,393656187	-0,658972274
-0,699990137	-0,195724291	-0,34397373	-1,333330162	-0,821975335
-1,620027492	1,220640485	0,954853882	-1,198202887	-0,495423911
0,367578599	-1,04299611	-1,234645162	0,108623107	-0,612284756
-0,790634705	0,384481696	0,224667137	-1,789359105	-0,849824625
1,139052025	0,164474087	0,322104826	1,944258608	2,020363975
0,947201353	-0,243989095	0,051542681	0,890835858	-0,152149608
1,089863461	-0,884219669	-0,896033703	1,091097551	0,133615476
-0,790634705	0,847490526	0,801027367	-0,75920254	-0,460892873
-0,057343567	-0,64037327	-1,024425615	-0,631653837	-0,836114751
-0,699990137	0,020687116	-0,116550928	-1,13381569	-0,812463923
-0,166804115	-0,379711684	-0,387175839	-0,146008483	-0,609752369
-0,699990137	-0,143724009	-0,269951596	-0,783930692	-0,677384401
0,100765738	-0,069950297	0,140981446	0,781335253	0,192660441
0,260098384	-0,311081029	-0,162147019	0,607008952	0,073258316
-0,288757519	-0,07239014	-0,190622853	-0,235779901	-0,266256581
1,311489288	-1,585143002	-1,550706222	0,641822222	-0,383983541
1,14863961	-0,771237316	-0,804441695	0,703298811	-0,174494517
-0,020151756	1,541232009	1,872359116	1,053253451	1,733920783
-0,869324647	0,176112164	0,013096674	-1,019147718	-0,589941919
-0,374337929	0,915734496	0,890284566	0,339764194	0,391271738
-0,439997941	-0,451708919	-0,80762868	-0,659968704	-0,56790287
-0,312513153	1,114583456	0,967019173	0,729663414	1,429168876
0,423708116	-0,030948309	-0,217202912	1,026397885	0,860406797
-1,023371834	1,613748913	1,544127617	-0,013384167	0,373441264
1,482967632	-0,928043713	-0,969773848	1,956705693	1,956827766
0,341680842	-0,011345545	0,075979893	0,316662323	-0,265380915
-0,265521032	1,046224729	1,044057233	0,463235993	0,598937293
0,067575503	-0,467303785	-0,703049895	-0,06037762	-0,345094863
1,494798143	-0,676490264	-0,248556673	0,784016907	0,032376458
0,673034155	-1,628239575	-1,728704864	-0,28360659	-0,780704245
-0,665833168	-0,289509093	-0,34876366	-0,768761844	-0,753803973
0,677877974	-1,098167316	-1,2474962	0,080138634	-0,534544561
-0,999900389	1,371438627	1,31845916	-0,132852193	0,576576799
0,991919381	-0,982539982	-0,819661974	0,621263297	-0,407179365
-0,632758948	1,019695559	1,280818416	-0,664916163	-0,555690624
-0,849083942	1,402373595	1,364772599	-0,287884097	0,076384186
0,006923007	0,420409239	0,167836492	0,513647935	0,975021266
-0,829231917	1,870154832	1,987084308	0,048075395	0,796436057
1,330648053	-0,630965835	-0,375015542	1,474560154	0,713442038
0,775023481	-1,932114094	-2,213963826	-0,358766444	-0,808550896
0,888689721	-1,788613771	-1,560917777	-0,168002179	-0,842189931
0,539062356	-1,628955218	-1,548605343	-0,286940095	-0,73831087
0,511333583	-0,641292787	-0,719421644	0,403328101	-0,378119975
0,335109719	-0,67539382	-0,702392503	-0,649180694	-0,718551417
1,151817619	-1,025416647	-0,845628114	0,832948134	-0,410506194
0,843761424	-0,856272549	-0,557791315	0,89697037	0,002253464
-0,889969985	1,495080357	1,689803386	0,194672421	0,368218183
-0,585030365	0,679156947	0,782310706	-0,262980383	-0,465492283
-0,932543498	1,344847312	1,552700602	-0,462782708	-0,289175192
-0,426535506	-0,071330989	0,042507588	-1,090843225	-0,764356227
-1,709748072	1,174708104	0,906449322	-1,625990229	-0,64988873
0,516935231	0,066126814	0,189772324	0,754800148	0,226902688
2,743771429	-1,413014187	-1,287788455	2,766457511	2,075508533
1,327930582	-0,89555402	-0,506688469	1,288593963	0,662065065
0,459597877	-1,456200439	-1,228104026	-0,251993743	-0,713352547
-0,439997941	-0,734816577	-1,232060672	-1,243195284	-0,851188594
1,492441699	-1,445228833	-1,385978607	1,63185265	1,08935406
0,924159955	-0,544565414	-0,508073944	0,729148798	-0,27867335
-0,12569602	0,210969639	0,662742603	-0,176799319	-0,637761007
-0,242780926	0,337887318	0,68306617	-0,938605494	-0,793004954
0,067575503	-0,155388648	-0,294304426	0,111522194	-0,161005808
-0,374337929	-0,269475629	-0,662879523	-0,782967867	-0,529523052
-1,023371834	-0,055596611	-0,337092496	-1,937598112	-0,851671643
-0,166804115	-0,239239351	-0,227469945	-0,547175	-0,739828841
-0,029329959	-0,004316821	0,201546683	-0,106417831	-0,543603865
0,459597877	-0,967266055	-1,269917187	-0,064463568	-0,37823177
0,367578599	-0,911456028	-0,818679882	-0,645729293	-0,758343526
0,231492725	-1,124611096	-1,260338866	0,038540427	-0,404016786
-0,699990137	-0,668554073	-0,811288894	-1,356768361	-0,695396737
0,006923007	0,023835919	0,178699424	-0,482794862	-0,576152446
-0,495634937	0,323613288	0,27606	-0,937655399	-0,800412922
0,602909069	-1,934004787	-2,26731162	0,005022998	-0,762918952
