1,826405875	-1,063951812	3,040599255	-0,674755794	-0,40113982	-1,117547938	-0,480868754	-1,018556357	-0,261681959	-0,389988945	0,782350519	0,751396541	0,748786626	1,828960703	0,969768199	0,818450798	-1,14774768	-0,903035984	-0,366057697	0,810905831	-0,465517067	-1,233435838	-0,542972982
1,045439535	-0,080551141	2,343797198	-0,674755794	-0,47841479	-0,317280383	-0,142917487	0,412235864	0,891359668	-0,389988945	1,40538985	1,652241154	1,106386373	1,027332803	1,356669682	1,429779176	-0,685162373	0,001250878	-0,216946691	1,403504383	0,320660973	0,686563568	0,421568292
-0,324593203	-0,340388626	-0,073234938	-0,674755794	-0,471032999	-1,051698457	-0,454660288	-0,024630665	0,196617206	-0,389988945	0,221450689	1,22763402	-0,717924327	-0,479274791	0,069036241	0,384925477	0,083227029	0,305877243	-0,325092903	0,390019357	-0,595414494	0,395595293	0,664824503
1,357475022	-1,923523634	1,625220076	-0,674755794	-0,440488219	-1,634711567	-0,139469004	-2,089274824	-1,972573457	-0,389988945	-2,012981973	0,693124925	-0,578296921	0,515343864	-1,203592673	-1,955791412	-1,852712112	-1,893677907	-0,385560137	-2,129970089	-3,146578457	-3,009180922	-1,298358929
1,314245909	-1,06976011	0,013865319	-0,244589786	-0,330543651	-0,928371607	-0,195334418	-1,348908758	-1,479680755	-0,389988945	-1,583116222	-0,33127019	0,016433499	0,883316422	-0,725268889	-1,565619444	-1,328249573	-1,566510602	-0,385349413	-1,584351023	-0,928383167	-1,956377832	-1,298358929
-0,135826071	-0,280327559	-0,18211026	-0,674755794	-0,188446006	0,115308923	0,966114428	-0,156540541	-0,399468316	-0,389988945	-0,511801847	0,670114715	-0,584556772	-0,450957747	-0,629780149	-0,39087982	-0,21288582	-0,227500338	-0,373868408	-0,364029991	0,54365196	0,293474169	-0,68726882
0,361161236	-0,528950406	-0,552286353	-0,206464827	-0,336903848	-0,295058603	-0,420865162	-0,745913968	-0,599352021	-0,389988945	-0,478463146	-0,598306245	-0,402612158	0,168951979	-0,537266885	-0,729908058	-0,424667011	-0,604773079	-0,381647651	-0,697949322	-0,449563175	-0,264986001	-0,891035811
0,831189881	-0,700842533	0,863092826	-0,674755794	-0,425598082	-0,635299121	0,301936733	-0,570004346	0,087763254	-0,389988945	1,025943504	0,832330107	-0,12936598	0,820240355	0,826912081	1,095603236	-0,539960851	-0,179681791	-0,293931871	1,080335107	-0,67843441	-0,048865208	-0,545656826
0,928033032	-1,69545632	0,035640383	-0,313699248	-0,414775934	-1,517595509	-0,446383931	-2,064560062	-2,144735113	-0,389988945	-2,216965204	-0,048957186	-0,698967924	-0,01985513	-1,919858941	-2,400016465	-1,68081013	-1,890757541	-0,385605922	-2,536937447	-2,142026772	-3,208600986	-1,298358929
0,908533152	-0,69179398	0,12274064	-0,28202085	-0,284131081	-0,440737281	0,530226262	-0,803056781	-0,932036459	-0,389988945	-1,229434404	0,056269679	-0,039165226	1,069069025	0,329407172	-0,445286538	-0,405178432	-0,559441465	-0,381821974	-0,429202542	-0,120189727	-0,617609196	-1,298358929
1,667286706	-1,430291516	0,645342183	-0,340394729	-0,378112118	-1,299328354	0,181929548	-1,75003675	-1,716630134	-0,389988945	-1,266383021	-0,130966807	0,037503288	1,489583798	-0,045662623	-1,214562069	-1,258677407	-1,458442592	-0,385246325	-1,24147828	-1,785780592	-2,811042297	-1,298358929
0,792607194	-0,283470887	-0,203885324	-0,229618755	-0,279862976	-0,252432676	-0,491214201	-0,395601547	-0,216544147	-0,389988945	-0,090977512	-0,230546275	0,306679038	1,018746408	0,603624707	0,188243099	-0,262917381	-0,290601737	-0,37176542	0,201710969	0,037566786	-0,049038815	-0,258667457
-0,790634705	-0,198248644	-0,225660388	-0,674755794	-0,484868248	-0,079017927	-0,455349985	0,29640008	0,095203773	-0,389988945	-0,174148664	1,662328296	-0,857666216	-1,378156339	-0,891157797	-0,143473652	-0,022975169	0,192791284	-0,350237469	-0,125884232	0,072742909	0,731453581	0,446950099
-0,242780926	-0,136541244	-0,552286353	-0,244765872	-0,206206484	0,087949904	-0,30016828	-0,232137813	-0,301326219	-0,389988945	-0,494478387	-0,247700897	-0,567149859	-0,666196935	-1,210592484	-1,000220653	-0,250708422	-0,43704462	-0,38094168	-0,958175443	0,141298232	0,349302518	-0,286612416
